link_id,link_name,speed_mph,travel_time_seconds,status,data_as_of_local,age_minutes,lag_minutes,is_stale,borough,owner,length_miles,implied_speed_mph,latitude,longitude,point_count,corridor,road_class,in_region,match_reason,observed_at_utc,reference_speed_mph,reference_source,congestion_ratio,congestion_level,delay_seconds_vs_free_flow,nearest_camera_id,nearest_camera_name,nearest_camera_miles,nearest_camera_image_url
4616332,FDR S 63rd - 25th St,13.04,511.0,0,2026-09-17T20:43:03.000,202.6,3.1,False,Manhattan,NYC_DOT_LIC,0.9616,6.8,40.7548505,-73.9623,13,FDR Drive,highway,True,polyline crosses polygon,2026-09-18T04:05:38+00:00,50.0,assumed for highway,0.261,severe,196.2,8d7e94a5-7a81-4e92-8171-9f6c0f0ca7bf,FDR @ E 53 St,0.01,https://webcams.nyctmc.org/api/cameras/8d7e94a5-7a81-4e92-8171-9f6c0f0ca7bf/image
4616328,FDR N Catherine Slip - 25th St,19.26,522.0,-101,2026-09-17T20:42:10.000,203.5,4.0,False,Manhattan,NYC_DOT_LIC,4.7377,32.7,40.7182305,-73.97497,13,FDR Drive,highway,True,polyline crosses polygon,2026-09-18T04:05:38+00:00,50.0,assumed for highway,0.385,severe,544.4,c75873dc-16d0-4e9c-b5b5-1c6ede0b0b63,FDR @ E 6 St,0.23,https://webcams.nyctmc.org/api/cameras/c75873dc-16d0-4e9c-b5b5-1c6ede0b0b63/image
4616342,BKN Bridge Manhattan Side - FDR N Catherine Slip,19.26,133.0,-101,2026-09-17T20:42:10.000,203.5,4.0,False,Manhattan,NYC_DOT_LIC,0.2001,5.4,40.70886,-73.997751,6,FDR Drive,highway,True,polyline crosses polygon,2026-09-18T04:05:38+00:00,50.0,assumed for highway,0.385,severe,23.0,1e627100-9bce-4e78-bcd3-736344a2236c,FDR Dr @ Brooklyn Bridge Exit NB,0.05,https://webcams.nyctmc.org/api/cameras/1e627100-9bce-4e78-bcd3-736344a2236c/image
4616341,FDR S Catherine Slip - BKN Bridge Manhattan Side,19.88,132.0,0,2026-09-17T20:43:10.000,202.5,3.0,False,Manhattan,NYC_DOT_LIC,0.1981,5.4,40.70861,-73.99827,7,FDR Drive,highway,True,polyline crosses polygon,2026-09-18T04:05:38+00:00,50.0,assumed for highway,0.398,severe,21.6,1e627100-9bce-4e78-bcd3-736344a2236c,FDR Dr @ Brooklyn Bridge Exit NB,0.02,https://webcams.nyctmc.org/api/cameras/1e627100-9bce-4e78-bcd3-736344a2236c/image
4616333,FDR S 25th St - Catherine Slip,22.99,444.0,0,2026-09-17T20:42:10.000,203.5,4.0,False,Manhattan,NYC_DOT_LIC,0.5443,4.4,40.7327304,-73.974281,12,FDR Drive,highway,True,polyline crosses polygon,2026-09-18T04:05:38+00:00,50.0,assumed for highway,0.46,heavy,46.0,606916f2-cd00-4893-9d2b-4c9f9d6d974f,AVE C @ 18 St,0.08,https://webcams.nyctmc.org/api/cameras/606916f2-cd00-4893-9d2b-4c9f9d6d974f/image
4616329,FDR N 25th - 63rd St,24.23,279.0,0,2026-09-17T20:43:03.000,202.6,3.1,False,Manhattan,NYC_DOT_LIC,0.7315,9.4,40.7423406,-73.97229,12,FDR Drive,highway,True,polyline crosses polygon,2026-09-18T04:05:38+00:00,50.0,assumed for highway,0.485,heavy,56.0,04ffc69c-92a7-4c02-aa18-2b16e7ba81f2,FDR Dr @ 36 St,0.16,https://webcams.nyctmc.org/api/cameras/04ffc69c-92a7-4c02-aa18-2b16e7ba81f2/image
4456511,QMT E Manhattan Side - Toll Plaza,29.2,185.0,0,2026-09-17T20:43:00.000,202.6,3.1,False,Manhattan,NYC_DOT_LIC,1.1129,21.7,40.745365,-73.96643,11,Queens-Midtown Tunnel,crossing,True,polyline crosses polygon,2026-09-18T04:05:38+00:00,35.0,assumed for crossing,0.834,free flow,22.7,a409e9bd-6a0f-4cdc-81d8-290d5709dc74,FDR @ 38 St,0.22,https://webcams.nyctmc.org/api/cameras/a409e9bd-6a0f-4cdc-81d8-290d5709dc74/image
4456510,QMT W Toll Plaza - Manhattan Side,31.68,171.0,0,2026-09-17T20:43:00.000,202.6,3.1,False,Queens,NYC_DOT_LIC,1.1948,25.2,40.745436,-73.96631001,9,Queens-Midtown Tunnel,crossing,True,polyline crosses polygon,2026-09-18T04:05:38+00:00,35.0,assumed for crossing,0.905,free flow,12.9,a409e9bd-6a0f-4cdc-81d8-290d5709dc74,FDR @ 38 St,0.22,https://webcams.nyctmc.org/api/cameras/a409e9bd-6a0f-4cdc-81d8-290d5709dc74/image
